datetime;consommation;thermique;nucleaire;eolien;solaire;hydraulique;pompage;bioenergies;ech_physiques
2015-07-10;102090.0;6.0;0.0;5984.0;2189.0;2277.0;-313.0;1631.0;90304.0
2015-07-11;86193.0;11.0;0.0;4148.0;1776.0;2291.0;-545.0;1715.0;76788.0
2015-07-12;76987.0;20.0;0.0;6289.0;1219.0;2262.0;-571.0;1878.0;65894.0
2015-07-13;94465.0;8.0;0.0;8022.0;1266.0;2639.0;-476.0;1861.0;81128.0
2015-07-14;82823.0;8.0;0.0;3820.0;1230.0;3220.0;-403.0;1777.0;73159.0
2015-07-15;103072.0;17.0;0.0;1989.0;1237.0;3561.0;-389.0;1800.0;94846.0
2015-07-16;105911.0;22.0;0.0;4733.0;1918.0;3779.0;-272.0;1736.0;93989.0
2015-07-17;104205.0;15.0;0.0;7054.0;1219.0;4060.0;-279.0;1717.0;90404.0
2015-07-18;85693.0;10.0;0.0;1576.0;1310.0;4034.0;-246.0;1767.0;77244.0
2015-07-19;78399.0;16.0;0.0;5663.0;900.0;3881.0;-264.0;1952.0;66247.0
2015-07-20;101180.0;13.0;0.0;8606.0;1067.0;3686.0;-294.0;1807.0;86280.0
2015-07-21;104354.0;22.0;0.0;3704.0;1527.0;3410.0;-354.0;1822.0;94219.0
2015-07-22;102931.0;22.0;0.0;2965.0;1292.0;2893.0;-482.0;1871.0;94360.0
2015-07-23;102753.0;12.0;0.0;840.0;1554.0;1991.0;-268.0;1888.0;96724.0
2015-07-24;102452.0;9.0;0.0;12674.0;995.0;1650.0;-439.0;1825.0;85739.0
2015-07-25;84867.0;11.0;0.0;5689.0;1822.0;1297.0;-424.0;1889.0;74575.0
2015-07-26;78399.0;5.0;0.0;17073.0;898.0;1051.0;-391.0;1770.0;57980.0
2015-07-27;97162.0;7.0;0.0;16801.0;1173.0;1229.0;-408.0;1724.0;76619.0
2015-07-28;101019.0;6.0;0.0;3473.0;693.0;1623.0;-378.0;1683.0;93909.0
2015-07-29;100006.0;7.0;0.0;4997.0;1750.0;2192.0;-352.0;1733.0;89671.0
2015-07-30;99908.0;14.0;0.0;3931.0;1894.0;3145.0;-391.0;1707.0;89600.0
2015-07-31;98394.0;11.0;0.0;3959.0;2042.0;3791.0;-228.0;1850.0;86968.0
2015-08-01;83943.0;15.0;0.0;2455.0;2075.0;4426.0;-211.0;1897.0;73292.0
2015-08-02;77189.0;11.0;0.0;11499.0;2155.0;4724.0;-175.0;1814.0;57154.0
2015-08-03;94722.0;9.0;0.0;7114.0;1120.0;4690.0;-102.0;1740.0;80143.0
2015-08-04;96129.0;12.0;0.0;5104.0;1704.0;4302.0;-138.0;1745.0;83400.0
2015-08-05;97016.0;9.0;0.0;8975.0;1534.0;4037.0;-165.0;1752.0;80865.0
2015-08-06;97640.0;14.0;0.0;3403.0;1659.0;3864.0;-338.0;1603.0;87422.0
2015-08-07;95975.0;10.0;0.0;2813.0;1723.0;3104.0;-448.0;1866.0;86899.0
2015-08-08;83329.0;15.0;0.0;2708.0;1835.0;2249.0;-511.0;1925.0;75104.0
2015-08-09;76096.0;17.0;0.0;3195.0;1920.0;1739.0;-496.0;1904.0;67810.0
2015-08-10;93354.0;22.0;0.0;1297.0;1266.0;1625.0;-496.0;1880.0;87765.0
2015-08-11;97076.0;21.0;0.0;5749.0;654.0;1893.0;-535.0;1808.0;87477.0
2015-08-12;96702.0;35.0;0.0;8846.0;1480.0;2694.0;-465.0;1752.0;82367.0
2015-08-13;97931.0;36.0;0.0;3916.0;796.0;3272.0;-399.0;1777.0;88539.0
2015-08-14;96837.0;17.0;0.0;9735.0;604.0;3492.0;-355.0;1857.0;81477.0
2015-08-15;80863.0;28.0;0.0;3584.0;1702.0;3863.0;-259.0;1906.0;70044.0
2015-08-16;76716.0;32.0;0.0;944.0;1183.0;4024.0;-273.0;1934.0;68879.0
2015-08-17;93442.0;19.0;0.0;1838.0;1757.0;4067.0;-295.0;1863.0;84190.0
2015-08-18;97249.0;30.0;0.0;1067.0;1712.0;3907.0;-264.0;1850.0;88955.0
2015-08-19;98693.0;32.0;0.0;3762.0;866.0;3726.0;-304.0;1875.0;88739.0
2015-08-20;99749.0;19.0;0.0;4465.0;915.0;3303.0;-345.0;1868.0;89518.0
2015-08-21;98439.0;379.0;0.0;1686.0;1918.0;2750.0;-421.0;1862.0;90261.0
2015-08-22;85915.0;12.0;0.0;1900.0;976.0;2143.0;-499.0;1820.0;79558.0
2015-08-23;78509.0;15.0;0.0;4143.0;1450.0;1423.0;-446.0;1862.0;70046.0
2015-08-24;98330.0;11.0;0.0;15799.0;922.0;946.0;-350.0;1823.0;79170.0
2015-08-25;104203.0;23.0;0.0;17351.0;613.0;1012.0;-366.0;1720.0;83843.0
2015-08-26;104693.0;5.0;0.0;19978.0;726.0;1468.0;-511.0;1768.0;81247.0
2015-08-27;105206.0;11.0;0.0;3522.0;510.0;2393.0;-461.0;1844.0;97377.0
2015-08-28;101230.0;6.0;0.0;1043.0;1776.0;3178.0;-234.0;1878.0;93568.0
2015-08-29;86246.0;9.0;0.0;2499.0;1055.0;4057.0;-213.0;1888.0;76936.0
2015-08-30;78757.0;14.0;0.0;1727.0;1054.0;4408.0;-87.0;1865.0;69767.0
2015-08-31;99885.0;8.0;0.0;4304.0;470.0;4272.0;-49.0;1872.0;89005.0
2015-09-01;102393.0;0.0;0.0;4558.0;1679.0;4599.0;-49.0;1849.0;89747.0
2015-09-02;102115.0;34.0;0.0;2658.0;1523.0;4480.0;-66.0;1915.0;91574.0
2015-09-03;102137.0;29.0;0.0;2682.0;1238.0;4084.0;-111.0;1917.0;92295.0
2015-09-04;102221.0;9.0;0.0;2398.0;934.0;3924.0;-279.0;1912.0;93318.0
2015-09-05;86282.0;8.0;0.0;2396.0;1201.0;2920.0;-420.0;1922.0;78250.0
2015-09-06;78720.0;10.0;0.0;2925.0;1462.0;1968.0;-535.0;1854.0;71025.0
2015-09-07;99374.0;41.0;0.0;4330.0;1821.0;1056.0;-331.0;1753.0;90699.0
2015-09-08;103327.0;67.0;0.0;6432.0;1577.0;1132.0;-375.0;1697.0;92807.0
2015-09-09;103080.0;28.0;0.0;5474.0;1733.0;1547.0;-531.0;1586.0;93241.0
2015-09-10;103357.0;9.0;0.0;2948.0;1739.0;2364.0;-469.0;1573.0;95184.0
2015-09-11;102524.0;10.0;0.0;3952.0;1000.0;2959.0;-378.0;1652.0;93314.0
2015-09-12;84888.0;5.0;0.0;4582.0;1453.0;3439.0;-368.0;1710.0;74044.0
2015-09-13;78567.0;8.0;0.0;4998.0;784.0;3758.0;-240.0;1704.0;67535.0
2015-09-14;99729.0;3.0;0.0;19768.0;1497.0;3375.0;-205.0;1659.0;73610.0
2015-09-15;105193.0;405.0;0.0;7917.0;1159.0;3252.0;-201.0;1648.0;90989.0
2015-09-16;106117.0;483.0;0.0;11817.0;815.0;3373.0;-217.0;1622.0;88204.0
2015-09-17;105914.0;17.0;0.0;8104.0;1224.0;3304.0;-203.0;1732.0;91716.0
2015-09-18;104785.0;2.0;0.0;6916.0;1028.0;3060.0;-272.0;1760.0;92252.0
2015-09-19;87556.0;5.0;0.0;1672.0;1347.0;2607.0;-325.0;1770.0;80458.0
2015-09-20;79948.0;15.0;0.0;1062.0;1433.0;1999.0;-373.0;1708.0;74100.0
2015-09-21;102570.0;28.0;0.0;4157.0;626.0;1327.0;-406.0;1634.0;95196.0
2015-09-22;106543.0;18.0;0.0;13772.0;1252.0;796.0;-307.0;1565.0;89438.0
2015-09-23;107611.0;13.0;0.0;3872.0;1469.0;754.0;-254.0;1471.0;100274.0
2015-09-24;107510.0;17.0;0.0;4298.0;878.0;1168.0;-304.0;1523.0;99920.0
2015-09-25;104816.0;26.0;0.0;1479.0;1300.0;1731.0;-240.0;1720.0;98796.0
2015-09-26;88481.0;25.0;0.0;5829.0;1526.0;3069.0;-192.0;1710.0;76523.0
2015-09-27;81455.0;33.0;0.0;10270.0;1634.0;3898.0;-158.0;1708.0;64089.0
2015-09-28;102059.0;48.0;0.0;13661.0;1693.0;4119.0;-66.0;1696.0;80913.0
2015-09-29;105547.0;51.0;0.0;18657.0;1674.0;4172.0;-50.0;1693.0;79359.0
2015-09-30;105186.0;46.0;0.0;12428.0;1600.0;4489.0;-48.0;1746.0;84946.0
2015-10-01;105981.0;83.0;0.0;12335.0;1602.0;4275.0;-46.0;1769.0;85972.0
2015-10-02;105843.0;58.0;0.0;6220.0;1519.0;3944.0;-111.0;1867.0;92347.0
2015-10-03;88779.0;22.0;0.0;577.0;939.0;3548.0;-296.0;1854.0;82127.0
2015-10-04;86686.0;13.0;0.0;10924.0;305.0;2626.0;-379.0;1778.0;71412.0
2015-10-05;106611.0;26.0;0.0;15657.0;344.0;1539.0;-340.0;1732.0;87654.0
2015-10-06;109583.0;44.0;0.0;23224.0;671.0;964.0;-347.0;1742.0;83295.0
2015-10-07;110063.0;32.0;0.0;5542.0;905.0;965.0;-328.0;1692.0;101246.0
2015-10-08;110441.0;787.0;0.0;593.0;1098.0;1436.0;-481.0;1650.0;105344.0
2015-10-09;108880.0;184.0;0.0;3993.0;1331.0;1914.0;-467.0;1662.0;100249.0
2015-10-10;94768.0;20.0;0.0;9337.0;1077.0;2785.0;-415.0;1724.0;80232.0
2015-10-11;86589.0;24.0;0.0;9362.0;1101.0;3282.0;-377.0;1659.0;71542.0
2015-10-12;108082.0;32.0;0.0;11294.0;1204.0;3596.0;-318.0;1539.0;90728.0
2015-10-13;116055.0;29.0;0.0;7595.0;958.0;3822.0;-305.0;1483.0;102480.0
2015-10-14;118227.0;18.0;0.0;3762.0;865.0;4038.0;-294.0;1474.0;108354.0
2015-10-15;121909.0;27.0;0.0;3951.0;775.0;4072.0;-312.0;1344.0;112040.0
2015-10-16;125162.0;14.0;0.0;2019.0;466.0;3946.0;-315.0;1343.0;117684.0
2015-10-17;105772.0;6.0;0.0;3376.0;454.0;3684.0;-354.0;1427.0;97165.0
2015-10-18;98473.0;7.0;0.0;5219.0;662.0;3278.0;-358.0;1414.0;88232.0
2015-10-19;121778.0;45.0;0.0;10771.0;1187.0;2577.0;-435.0;1389.0;106238.0
2015-10-20;123552.0;14.0;0.0;5246.0;520.0;1762.0;-426.0;1436.0;114980.0
2015-10-21;130247.0;46.0;0.0;2722.0;310.0;1164.0;-333.0;1362.0;124963.0
2015-10-22;126061.0;145.0;0.0;2923.0;373.0;1082.0;-326.0;1470.0;120382.0
2015-10-23;123788.0;130.0;0.0;798.0;417.0;1685.0;-457.0;1519.0;119682.0
2015-10-24;105651.0;3.0;0.0;6497.0;390.0;2102.0;-212.0;1469.0;95377.0
2015-10-25;101064.0;6.0;0.0;4645.0;1216.0;3214.0;-167.0;1502.0;90639.0
2015-10-26;120625.0;8.0;0.0;11189.0;765.0;3529.0;-88.0;1428.0;103781.0
2015-10-27;123190.0;39.0;0.0;5878.0;226.0;4043.0;-51.0;1421.0;111625.0
2015-10-28;124843.0;76.0;0.0;6233.0;699.0;4294.0;-47.0;1516.0;112072.0
2015-10-29;124197.0;82.0;0.0;12675.0;340.0;4386.0;-173.0;1553.0;105336.0
2015-10-30;119622.0;47.0;0.0;11004.0;334.0;4073.0;-79.0;1698.0;102538.0
2015-10-31;100140.0;38.0;0.0;5920.0;1087.0;3794.0;-199.0;1751.0;87736.0
2015-11-01;90227.0;3202.0;0.0;5524.0;1169.0;3689.0;-306.0;1891.0;75057.0
2015-11-02;113088.0;3653.0;0.0;9879.0;1175.0;2774.0;-396.0;1868.0;94134.0
2015-11-03;117710.0;3814.0;0.0;4752.0;486.0;1662.0;-412.0;1847.0;105566.0
2015-11-04;120260.0;3653.0;0.0;3989.0;335.0;1006.0;-372.0;1800.0;109845.0
2015-11-05;121654.0;3627.0;0.0;16676.0;168.0;880.0;-359.0;1812.0;98842.0
2015-11-06;119368.0;3546.0;0.0;18031.0;108.0;1311.0;-345.0;1782.0;94932.0
2015-11-07;99237.0;3655.0;0.0;12364.0;433.0;1811.0;-477.0;1848.0;79595.0
2015-11-08;92897.0;3648.0;0.0;11590.0;497.0;2367.0;-494.0;1894.0;73397.0
2015-11-09;113400.0;4133.0;0.0;13452.0;959.0;2784.0;-392.0;1825.0;90643.0
2015-11-10;118343.0;4258.0;0.0;8492.0;704.0;3173.0;-316.0;1750.0;100275.0
2015-11-11;102477.0;4242.0;0.0;4449.0;352.0;3353.0;-304.0;1865.0;88515.0
2015-11-12;120436.0;4245.0;0.0;7510.0;336.0;3548.0;-235.0;1929.0;103103.0
2015-11-13;120979.0;4379.0;0.0;10058.0;689.0;3711.0;-261.0;1937.0;100473.0
2015-11-14;113498.0;4469.0;0.0;15398.0;434.0;3890.0;-350.0;1924.0;87735.0
2015-11-15;99615.0;4413.0;0.0;17866.0;521.0;3776.0;-358.0;1984.0;71411.0
2015-11-16;121271.0;4400.0;0.0;19332.0;231.0;3361.0;-295.0;1879.0;92361.0
2015-11-17;123155.0;4363.0;0.0;26313.0;123.0;2958.0;-415.0;1748.0;88067.0
2015-11-18;122996.0;4364.0;0.0;18610.0;620.0;2500.0;-436.0;1798.0;95544.0
2015-11-19;123677.0;4456.0;0.0;18529.0;180.0;2013.0;-456.0;1832.0;97131.0
2015-11-20;126886.0;4715.0;0.0;13817.0;83.0;1901.0;-533.0;1774.0;105131.0
2015-11-21;127540.0;4664.0;0.0;21501.0;524.0;2169.0;-537.0;1692.0;97524.0
2015-11-22;124750.0;4623.0;0.0;1643.0;806.0;2791.0;-453.0;1588.0;113747.0
2015-11-23;144093.0;4651.0;0.0;1934.0;836.0;3110.0;-200.0;1461.0;132306.0
2015-11-24;146023.0;7281.0;0.0;11611.0;183.0;3595.0;-118.0;1482.0;121997.0
2015-11-25;139737.0;4749.0;0.0;17566.0;270.0;4107.0;-73.0;1531.0;111594.0
2015-11-26;138059.0;4861.0;0.0;5075.0;218.0;4279.0;-48.0;1569.0;122106.0
2015-11-27;135238.0;4841.0;0.0;8503.0;187.0;4456.0;-79.0;1586.0;115752.0
2015-11-28;131845.0;4863.0;0.0;16219.0;488.0;4434.0;-97.0;1604.0;104340.0
2015-11-29;116869.0;4818.0;0.0;26884.0;252.0;4340.0;-232.0;1673.0;79132.0
2015-11-30;138270.0;4894.0;0.0;23137.0;199.0;3800.0;-234.0;1616.0;104852.0
2015-12-01;139820.0;6036.0;0.0;7705.0;157.0;3025.0;-310.0;1577.0;121629.0
2015-12-02;139044.0;6131.0;0.0;8411.0;151.0;2177.0;-351.0;1604.0;120922.0
2015-12-03;139683.0;6177.0;0.0;18232.0;240.0;1463.0;-313.0;1613.0;112270.0
2015-12-04;137222.0;6309.0;0.0;8606.0;758.0;1181.0;-245.0;1675.0;118927.0
2015-12-05;126515.0;6188.0;0.0;21684.0;294.0;1031.0;-281.0;1704.0;95884.0
2015-12-06;111847.0;6217.0;0.0;18596.0;223.0;1136.0;-268.0;1697.0;84241.0
2015-12-07;130387.0;5969.0;0.0;12230.0;566.0;1779.0;-376.0;1690.0;108525.0
2015-12-08;134604.0;6054.0;0.0;14302.0;461.0;2183.0;-413.0;1649.0;110361.0
2015-12-09;147818.0;6357.0;0.0;6359.0;712.0;2524.0;-349.0;1668.0;130545.0
2015-12-10;147471.0;6333.0;0.0;9522.0;375.0;2975.0;-272.0;1722.0;126813.0
2015-12-11;140421.0;6440.0;0.0;12055.0;417.0;3222.0;-221.0;1691.0;116815.0
2015-12-12;118939.0;6588.0;0.0;10445.0;554.0;3375.0;-212.0;1775.0;96414.0
2015-12-13;120685.0;6540.0;0.0;2643.0;187.0;3386.0;-186.0;1812.0;106302.0
2015-12-14;144487.0;6538.0;0.0;10158.0;215.0;3556.0;-196.0;1740.0;122471.0
2015-12-15;143263.0;6604.0;0.0;18119.0;44.0;3540.0;-251.0;1594.0;113629.0
2015-12-16;135133.0;6547.0;0.0;17901.0;110.0;3532.0;-237.0;1559.0;105718.0
2015-12-17;136202.0;6696.0;0.0;14147.0;157.0;3108.0;-304.0;1719.0;110675.0
2015-12-18;131798.0;6844.0;0.0;8557.0;361.0;2876.0;-453.0;1698.0;111922.0
2015-12-19;112327.0;6867.0;0.0;20353.0;408.0;2566.0;-508.0;1734.0;80905.0
2015-12-20;109013.0;6705.0;0.0;17738.0;216.0;2293.0;-508.0;1768.0;80794.0
2015-12-21;135343.0;6698.0;0.0;26158.0;226.0;2756.0;-534.0;1727.0;98312.0
2015-12-22;133716.0;6672.0;0.0;32353.0;78.0;2977.0;-431.0;1674.0;90386.0
2015-12-23;130927.0;6759.0;0.0;13148.0;562.0;3373.0;-382.0;1710.0;105752.0
2015-12-24;126584.0;6596.0;0.0;20989.0;199.0;3773.0;-349.0;1735.0;93648.0
2015-12-25;109255.0;6559.0;0.0;22940.0;183.0;4280.0;-190.0;1752.0;73737.0
2015-12-26;109599.0;6533.0;0.0;19645.0;527.0;4286.0;-135.0;1767.0;76972.0
2015-12-27;106655.0;6456.0;0.0;16232.0;322.0;4279.0;-161.0;1789.0;77742.0
2015-12-28;126451.0;6558.0;0.0;25617.0;333.0;4524.0;-237.0;1722.0;87940.0
2015-12-29;128784.0;6575.0;0.0;18565.0;580.0;4262.0;-302.0;1749.0;97345.0
2015-12-30;130120.0;6536.0;0.0;29941.0;210.0;3871.0;-347.0;1709.0;88201.0
2015-12-31;133431.0;6653.0;0.0;17516.0;532.0;3240.0;-421.0;1801.0;104109.0
2016-01-01;125505.0;6738.0;0.0;18746.0;215.0;2584.0;-480.0;1763.0;95931.0
2016-01-02;130868.0;6898.0;0.0;28348.0;236.0;1959.0;-476.0;1698.0;92199.0
2016-01-03;127065.0;7204.0;0.0;20514.0;93.0;1332.0;-321.0;1678.0;96558.0
2016-01-04;150748.0;7173.0;0.0;20383.0;514.0;1215.0;-250.0;1658.0;120051.0
2016-01-05;157780.0;7030.0;0.0;17422.0;258.0;1652.0;-315.0;1645.0;130090.0
2016-01-06;157041.0;6943.0;0.0;11977.0;384.0;2074.0;-499.0;1646.0;134518.0
2016-01-07;152932.0;7000.0;0.0;18849.0;566.0;2711.0;-540.0;1668.0;122681.0
2016-01-08;156199.0;7007.0;0.0;5469.0;326.0;3295.0;-457.0;1669.0;138900.0
2016-01-09;138093.0;6884.0;0.0;23108.0;175.0;3858.0;-389.0;1690.0;102777.0
2016-01-10;132271.0;6871.0;0.0;13389.0;481.0;4213.0;-260.0;1724.0;105856.0
2016-01-11;161164.0;6912.0;0.0;23106.0;253.0;4424.0;-146.0;1570.0;125057.0
2016-01-12;166894.0;6752.0;0.0;20097.0;569.0;4789.0;-81.0;1624.0;133154.0
2016-01-13;174036.0;6762.0;0.0;7251.0;362.0;4888.0;-122.0;1618.0;153287.0
2016-01-14;170481.0;7021.0;0.0;9586.0;626.0;4874.0;-175.0;1685.0;146862.0
2016-01-15;178531.0;7262.0;0.0;15147.0;514.0;4715.0;-269.0;1666.0;149500.0
2016-01-16;159672.0;7303.0;0.0;3147.0;659.0;4225.0;-403.0;1734.0;143006.0
2016-01-17;152984.0;7274.0;0.0;5020.0;295.0;3447.0;-468.0;1724.0;135680.0
2016-01-18;177881.0;7195.0;0.0;11203.0;214.0;2662.0;-449.0;1686.0;155378.0
2016-01-19;183148.0;7035.0;0.0;352.0;107.0;2371.0;-405.0;1622.0;172067.0
2016-01-20;182543.0;6807.0;0.0;2493.0;253.0;2630.0;-440.0;1647.0;169146.0
2016-01-21;187821.0;6871.0;0.0;10965.0;231.0;2902.0;-320.0;1654.0;165517.0
2016-01-22;168701.0;6939.0;0.0;13441.0;245.0;3498.0;-197.0;1648.0;143130.0
2016-01-23;149326.0;7051.0;0.0;10599.0;255.0;4182.0;-282.0;1658.0;125859.0
2016-01-24;120215.0;6985.0;0.0;11309.0;696.0;4490.0;-182.0;1791.0;95127.0
2016-01-25;144313.0;7112.0;0.0;11449.0;402.0;4346.0;-126.0;1675.0;119455.0
2016-01-26;153031.0;7237.0;0.0;24787.0;426.0;4331.0;-142.0;1547.0;114851.0
2016-01-27;151541.0;7368.0;0.0;27362.0;87.0;4331.0;-158.0;1585.0;110965.0
2016-01-28;152030.0;6926.0;0.0;3891.0;716.0;4241.0;-228.0;1671.0;134818.0
2016-01-29;155514.0;7066.0;0.0;22321.0;265.0;4042.0;-250.0;1677.0;120397.0
2016-01-30;136465.0;7023.0;0.0;21619.0;111.0;3697.0;-412.0;1759.0;102675.0
2016-01-31;122992.0;7030.0;0.0;21943.0;165.0;3033.0;-420.0;1809.0;89443.0
2016-02-01;142540.0;7171.0;0.0;18055.0;182.0;2062.0;-262.0;1706.0;113615.0
2016-02-02;144629.0;7179.0;0.0;14099.0;405.0;1544.0;-193.0;1668.0;119923.0
2016-02-03;155606.0;7321.0;0.0;13236.0;898.0;1407.0;-190.0;1601.0;131323.0
2016-02-04;158219.0;7238.0;0.0;8845.0;156.0;1807.0;-311.0;1657.0;138818.0
2016-02-05;149079.0;7308.0;0.0;14161.0;227.0;2517.0;-419.0;1673.0;123613.0
2016-02-06;132713.0;7249.0;0.0;28801.0;208.0;3367.0;-364.0;1741.0;91716.0
2016-02-07;130245.0;7377.0;0.0;22818.0;654.0;3830.0;-181.0;1696.0;94070.0
2016-02-08;151979.0;7283.0;0.0;30077.0;571.0;4468.0;-188.0;1609.0;108170.0
2016-02-09;162294.0;7247.0;0.0;20788.0;350.0;5062.0;-91.0;1666.0;127277.0
2016-02-10;167677.0;7320.0;0.0;10509.0;1048.0;5418.0;-139.0;1643.0;141880.0
2016-02-11;167125.0;7404.0;0.0;3736.0;982.0;5565.0;-87.0;1658.0;147876.0
2016-02-12;157929.0;7347.0;0.0;15210.0;589.0;5479.0;-77.0;1663.0;127732.0
2016-02-13;141881.0;7232.0;0.0;20906.0;388.0;5288.0;-102.0;1684.0;106503.0
2016-02-14;133178.0;7423.0;0.0;7766.0;753.0;4887.0;-282.0;1721.0;110919.0
2016-02-15;164341.0;7367.0;0.0;16144.0;1074.0;3519.0;-309.0;1621.0;134927.0
2016-02-16;171796.0;7453.0;0.0;1948.0;1252.0;2561.0;-174.0;1601.0;157146.0
2016-02-17;178170.0;7411.0;0.0;11642.0;426.0;2152.0;-184.0;1589.0;155130.0
2016-02-18;168840.0;7456.0;0.0;4139.0;1037.0;2356.0;-309.0;1554.0;152599.0
2016-02-19;168855.0;7275.0;0.0;12727.0;847.0;2901.0;-385.0;1532.0;143966.0
2016-02-20;137527.0;7383.0;0.0;21327.0;309.0;3714.0;-404.0;1661.0;103550.0
2016-02-21;122755.0;7394.0;0.0;12735.0;329.0;4309.0;-301.0;1734.0;96568.0
2016-02-22;143938.0;7457.0;0.0;9743.0;330.0;4485.0;-240.0;1529.0;120644.0
2016-02-23;150530.0;7364.0;0.0;3039.0;706.0;4491.0;-113.0;1523.0;133516.0
2016-02-24;163756.0;7431.0;0.0;9676.0;230.0;4481.0;-142.0;1631.0;140453.0
2016-02-25;165885.0;7364.0;0.0;3249.0;1066.0;4376.0;-152.0;1610.0;148370.0
2016-02-26;168060.0;7396.0;0.0;11064.0;800.0;4369.0;-171.0;1613.0;142993.0
2016-02-27;154382.0;7460.0;0.0;20918.0;1048.0;4254.0;-296.0;1580.0;119421.0
2016-02-28;148189.0;7443.0;0.0;24795.0;1094.0;3702.0;-360.0;1587.0;109922.0
2016-02-29;164516.0;7444.0;0.0;8582.0;1358.0;3057.0;-378.0;1502.0;142958.0
2016-03-01;163181.0;7275.0;0.0;17367.0;237.0;2193.0;-345.0;1488.0;134972.0
2016-03-02;157961.0;7269.0;0.0;24567.0;990.0;1492.0;-278.0;1510.0;122405.0
2016-03-03;163336.0;7335.0;0.0;15056.0;602.0;1182.0;-217.0;1550.0;137828.0
2016-03-04;157998.0;7163.0;0.0;6249.0;746.0;1541.0;-255.0;1587.0;140975.0
2016-03-05;147979.0;7130.0;0.0;12345.0;914.0;2382.0;-543.0;1669.0;124088.0
2016-03-06;141001.0;7214.0;0.0;4481.0;925.0;3257.0;-510.0;1732.0;123911.0
2016-03-07;162323.0;7226.0;0.0;7981.0;1093.0;3713.0;-251.0;1625.0;140942.0
2016-03-08;167668.0;7222.0;0.0;5644.0;650.0;4479.0;-185.0;1632.0;148239.0
2016-03-09;164836.0;7115.0;0.0;32157.0;649.0;5030.0;-71.0;1565.0;118402.0
2016-03-10;164792.0;7288.0;0.0;14879.0;708.0;5388.0;-52.0;1617.0;134973.0
2016-03-11;160483.0;7413.0;0.0;1987.0;686.0;5581.0;-50.0;1672.0;143208.0
2016-03-12;142434.0;7332.0;0.0;2846.0;1285.0;5627.0;-51.0;1663.0;123744.0
2016-03-13;131559.0;7355.0;0.0;12044.0;1628.0;5271.0;-130.0;1640.0;103752.0
2016-03-14;152922.0;7331.0;0.0;14263.0;1455.0;4556.0;-191.0;1578.0;123935.0
2016-03-15;152633.0;7365.0;0.0;9256.0;1747.0;3543.0;-381.0;1465.0;129647.0
2016-03-16;149717.0;7253.0;0.0;17563.0;1359.0;2642.0;-462.0;1491.0;119863.0
2016-03-17;151676.0;7327.0;0.0;7333.0;1612.0;1981.0;-462.0;1508.0;132379.0
2016-03-18;148018.0;7415.0;0.0;7662.0;1562.0;2019.0;-417.0;1572.0;128208.0
2016-03-19;138383.0;7383.0;0.0;16653.0;1041.0;2435.0;-519.0;1640.0;109750.0
2016-03-20;130811.0;7401.0;0.0;19005.0;1046.0;2816.0;-433.0;1768.0;99205.0
2016-03-21;149657.0;7373.0;0.0;9748.0;1020.0;3466.0;-326.0;1740.0;126640.0
2016-03-22;152314.0;7325.0;0.0;5440.0;1132.0;3775.0;-275.0;1713.0;133213.0
2016-03-23;148857.0;7415.0;0.0;3905.0;1545.0;4054.0;-215.0;1720.0;130434.0
2016-03-24;149881.0;7333.0;0.0;4508.0;767.0;4081.0;-114.0;1689.0;131615.0
2016-03-25;137186.0;7307.0;0.0;7137.0;1476.0;4088.0;-165.0;1744.0;115603.0
2016-03-26;125909.0;7311.0;0.0;25390.0;340.0;4187.0;-253.0;1735.0;87200.0
2016-03-27;124140.0;7290.0;0.0;25644.0;1015.0;4540.0;-234.0;1713.0;84184.0
2016-03-28;121256.0;6863.0;0.0;22018.0;1167.0;3920.0;-295.0;1452.0;86130.0
2016-03-29;143880.0;7291.0;0.0;14762.0;1280.0;3793.0;-377.0;1664.0;115467.0
2016-03-30;148372.0;7387.0;0.0;2087.0;590.0;3204.0;-383.0;1639.0;133854.0
2016-03-31;144154.0;7300.0;0.0;10827.0;1566.0;2454.0;-318.0;1680.0;120649.0
2016-04-01;142763.0;1016.0;0.0;5070.0;1723.0;1687.0;-252.0;1755.0;131760.0
2016-04-02;121358.0;177.0;0.0;5989.0;1392.0;1532.0;-380.0;1747.0;110892.0
2016-04-03;111706.0;1.0;0.0;9206.0;870.0;1888.0;-446.0;1768.0;98403.0
2016-04-04;130664.0;87.0;0.0;9190.0;1218.0;2874.0;-488.0;1679.0;116099.0
2016-04-05;131906.0;1471.0;0.0;2755.0;1324.0;3898.0;-239.0;1621.0;121074.0
2016-04-06;135149.0;7.0;0.0;11734.0;865.0;4605.0;-125.0;1508.0;116556.0
2016-04-07;140497.0;149.0;0.0;10028.0;1528.0;5029.0;-55.0;1577.0;122243.0
2016-04-08;139166.0;0.0;0.0;5512.0;1199.0;5408.0;-49.0;1596.0;125492.0
2016-04-09;119939.0;62.0;0.0;8594.0;1384.0;5490.0;-50.0;1726.0;102738.0
2016-04-10;117856.0;1.0;0.0;19157.0;1034.0;5447.0;-50.0;1687.0;90581.0
2016-04-11;128670.0;7.0;0.0;2691.0;1651.0;5272.0;-102.0;1708.0;117443.0
2016-04-12;126235.0;24.0;0.0;1659.0;1747.0;4190.0;-250.0;1661.0;117202.0
2016-04-13;124640.0;12.0;0.0;3066.0;1324.0;3393.0;-410.0;1689.0;115561.0
