;ff;ff;ff;ff;precip;precip;precip;precip;hu;hu;hu;hu;t;t;t;t
;min;mean;max;sum;min;mean;max;sum;min;mean;max;sum;min;mean;max;sum
datetime;;;;;;;;;;;;;;;;
2017-07-02;0.0;3.4750986842105265;10.3;31692.9;0.0;0.0014529914529914532;0.4;13.600000000000001;45.0;86.08931623931623;100.0;805796.0;283.35;289.76779914529914;298.85;2712226.6
2017-07-03;0.0;2.50187602852441;7.5;22804.6;0.0;0.00014963659683625482;0.2;1.4000000000000001;45.0;78.47921342310569;98.0;734330.0;282.75;289.7175964518542;299.05;2710887.55
2017-07-04;0.0;2.7356949702541913;10.4;25291.5;0.0;0.00034209963651913623;0.2;3.2;14.0;75.81992091482313;100.0;709447.0;281.25;291.4487280889269;303.75;2726794.3
2017-07-05;0.0;3.5487330268363095;13.1;33191.3;0.0;0.00040637364987701854;0.2;3.8000000000000003;31.0;73.1434373663959;99.0;684330.0;285.25;294.6008336896109;307.15;2756285.4
2017-07-06;0.0;2.5633507853403144;8.1;23990.4;0.0;0.0002778965369816161;0.8;2.6;42.0;79.37290308793675;100.0;742851.0;286.65;293.7444331659365;304.95;2749154.15
2017-07-07;0.0;2.429594017094017;7.4;22741.0;0.0;0.00042735042735042735;0.2;4.0;23.0;73.65982905982906;100.0;689456.0;283.65;293.0048611111111;306.45;2742525.5
2017-07-08;0.0;2.8307149727476757;8.4;26487.0;0.0;0.0002778371446890361;0.2;2.6;34.0;75.84752644513303;100.0;709857.0;284.75;292.759028742387;305.15;2739931.75
2017-07-09;0.0;3.16862871927555;12.2;29392.2;0.0;0.0006673124529114197;0.4;6.2;38.0;78.95152101472644;100.0;734486.0;285.05;292.10141352251964;304.05;2717419.45
2017-07-10;0.0;3.650220311660398;10.5;33965.3;0.0;0.007030746076112665;6.8;65.4;36.0;77.67100171969045;98.0;722651.0;283.95;290.6701633705933;298.35;2704395.2
2017-07-11;0.0;4.824107910576096;11.9;44883.5;0.0;0.012755211691381904;1.2;118.7;49.0;84.98237696110037;100.0;790846.0;285.15;290.17977648828713;296.95;2700413.0
2017-07-12;0.0;3.8007478632478633;13.1;35575.0;0.0;0.004209401709401709;1.0;39.4;67.0;88.23846153846154;100.0;825912.0;283.95;290.17935897435893;295.45;2716078.8
2017-07-13;0.0;2.628325491873396;11.5;24580.1;0.0;0.00014966859097712207;1.0;1.4;45.0;79.39029603505396;100.0;742855.0;284.45;290.70106337501335;299.05;2720089.85
2017-07-14;0.0;3.406388888888889;9.9;31883.8;0.0;0.00012820512820512823;0.2;1.2000000000000002;42.0;76.38814102564102;100.0;714993.0;282.35;289.5077243589743;297.75;2709792.3
2017-07-15;0.0;2.62082264957265;8.4;24530.9;0.0;0.00023506784912918048;0.2;2.2;25.0;74.76185897435897;100.0;699771.0;280.35;290.07316239316236;302.25;2715084.8
2017-07-16;0.0;2.6579273504273506;8.4;24878.2;0.0;0.0003205128205128205;0.2;3.0;42.0;82.39284188034188;100.0;771197.0;283.75;291.97932692307694;301.25;2732926.5
2017-07-17;0.0;4.048680414574206;10.8;37891.6;0.0;0.000256711947801904;0.2;2.4000000000000004;35.0;78.7807223765762;100.0;737230.0;285.85;294.0163603334046;306.45;2751405.1
2017-07-18;0.0;3.8192991855979423;14.1;35641.7;0.0;0.01172673480365788;11.8;109.0;32.0;75.34765834315722;100.0;703069.0;287.65;295.3181706140821;307.65;2755613.85
2017-07-19;1.1;5.15922641307832;18.2;48285.2;0.0;0.006539160166684475;1.4;61.2;53.0;87.18388716743242;100.0;815954.0;286.55;292.1682197050652;298.85;2734110.2
2017-07-20;0.0;4.720995832888129;15.4;44183.8;0.0;0.0035153328347045623;1.4;32.9;38.0;71.019339673042;100.0;664670.0;282.95;289.2460359012715;295.55;2707053.65
2017-07-21;0.0;5.488355119825708;16.9;50383.1;0.0;0.05959694989106754;5.4;547.1;50.0;82.7739651416122;100.0;759865.0;281.15;288.8468736383442;295.15;2651614.3
2017-07-22;0.0;5.201448003510312;12.9;47416.4;0.0;0.017131255487269535;4.3;156.1;52.0;82.31149879306561;100.0;750187.0;282.95;288.03133640552994;293.55;2625117.6
2017-07-23;0.0;3.1298793859649123;10.1;28544.5;0.0;0.021578947368421055;0.8;196.8;57.0;90.10252192982456;100.0;821735.0;284.25;288.0204385964912;292.85;2626746.4
2017-07-24;0.0;4.786151315789473;13.3;43649.7;0.0;0.0005921052631578948;0.2;5.4;45.0;83.20712719298245;100.0;758849.0;282.35;290.17547149122805;298.45;2646400.3
2017-07-25;0.0;3.4471362738643845;10.2;31417.2;0.0;0.003883708173340647;1.2;35.4;44.0;82.39879319802523;100.0;751065.0;283.55;290.891766319254;299.55;2651478.45
2017-07-26;0.0;4.421557871640154;12.5;40302.5;0.0;0.022918266593527154;1.0;208.9;70.0;93.67050564878798;100.0;853994.0;285.55;290.4342930788637;295.25;2647889.45
2017-07-27;0.0;4.207458593835692;11.1;38359.4;0.0;0.0006910167818361303;4.9;6.3;47.0;79.93134459311253;100.0;728814.0;285.25;289.79486729545954;296.05;2642349.6
2017-07-28;0.9;5.5493761527612016;12.5;51148.6;0.0;0.0024302918520125857;0.4;22.400000000000002;53.0;81.37209806899544;100.0;750088.0;286.45;290.90366673898893;296.35;2681550.0
2017-07-29;1.1;5.4260098311605045;17.9;50776.6;0.0;0.013795682838213292;2.1;129.1;49.0;89.48268860867707;100.0;837379.0;287.15;291.73155588801023;300.75;2730023.9
2017-07-30;0.0;4.874035687573459;15.1;45616.1;0.0;0.0034401709401709404;1.8;32.2;44.0;78.3224358974359;100.0;733098.0;285.05;289.950641025641;296.85;2713938.0
2017-07-31;0.0;2.6790384615384615;8.4;25075.8;0.0;0.0005982905982905984;0.4;5.6000000000000005;43.0;78.35299145299145;100.0;733384.0;283.35;289.7012393162393;296.65;2711603.6
2017-08-01;0.0;2.8442684362624426;9.4;26574.0;0.0;0.0005351600128438403;0.2;5.0;35.0;77.0681720890411;100.0;720125.0;281.45;289.8681292808219;298.55;2708527.8
2017-08-02;0.0;6.199177086673079;16.0;58005.7;0.0;0.06450785508175698;15.1;603.6;43.0;87.3523880756491;100.0;817531.0;285.35;291.0704615877765;299.55;2724128.45
2017-08-03;0.7;5.625789192081327;11.9;52573.0;0.0;0.0036054348988980426;0.6;33.7;54.0;82.48368460468599;100.0;770975.0;287.05;291.00318283941374;296.85;2720006.75
2017-08-04;0.0;3.06920111372885;10.0;28660.2;0.0;0.005945252352437981;0.6;55.6;14.0;87.01154833190762;100.0;813732.0;286.55;290.37862032085565;294.85;2715040.1
2017-08-05;0.0;3.900705957856455;13.0;36467.7;0.0;0.000320547066994337;0.2;3.0;37.0;75.52505609573673;100.0;706839.0;282.85;289.1911368735976;296.45;2706539.85
2017-08-06;0.0;2.2926516204941705;8.6;21434.0;0.0;0.0004915055027246501;0.2;4.6000000000000005;34.0;75.0584464152153;100.0;702472.0;279.45;288.3624906507105;296.85;2698784.55
2017-08-07;0.0;2.5093629756306113;11.3;23477.6;0.0;0.001913006305439778;3.1;17.900000000000002;30.0;74.76992947210942;100.0;699697.0;279.85;289.30442402222695;300.55;2707310.8
2017-08-08;0.0;3.8169353966020996;13.3;35272.3;0.0;0.026224075261920034;5.0;245.3;43.0;79.73356142414198;100.0;745748.0;283.05;288.15571886691606;294.65;2695696.75
2017-08-09;0.0;4.0003038194444445;14.2;36866.8;0.0;0.040572101992714805;4.7;378.7;53.0;86.43464752517677;99.0;806781.0;281.35;287.13013713306196;293.05;2680072.7
2017-08-10;0.0;4.63409188034188;12.6;43375.1;0.0;0.002435897435897436;1.0;22.8;41.0;78.10576923076923;98.0;731070.0;283.05;288.77931623931624;295.35;2702974.4
2017-08-11;0.0;3.243803418803419;10.1;30362.0;0.0;0.0005982905982905984;0.2;5.6000000000000005;44.0;80.58643162393163;100.0;754289.0;280.45;288.3906623931624;295.25;2699336.6
2017-08-12;0.0;3.812374438982688;10.0;35676.2;0.0;0.006368201730954162;3.1;59.6;62.0;87.27107596965487;100.0;816770.0;283.75;289.6754086975104;295.65;2711072.15
2017-08-13;0.0;1.8718803418803418;6.2;17520.8;0.0;0.0;0.0;0.0;40.0;73.99369658119659;99.0;692581.0;282.25;289.0912606837607;296.75;2705894.2
2017-08-14;0.0;2.1015279410193397;7.1;19668.2;0.0;0.001282051282051282;0.6;12.0;41.0;77.8198717948718;100.0;728394.0;280.55;290.800844017094;300.95;2721895.9
2017-08-15;0.0;2.8544123931623933;10.3;26717.3;0.0;0.00010684902233144567;0.2;1.0;46.0;80.02842183994017;100.0;748986.0;282.65;290.5229885671546;298.55;2719004.65
2017-08-16;0.0;3.628717948717949;12.1;33964.8;0.0;0.011784188034188034;2.9;110.3;40.0;78.86175213675213;100.0;738146.0;282.45;290.72680555555553;298.45;2721202.9
2017-08-17;0.0;4.361391322932251;11.0;40813.9;0.0;0.01296355669552207;1.9;121.30000000000001;56.0;89.354028638598;100.0;836175.0;289.35;292.16603975208375;299.25;2734089.8
2017-08-18;0.0;4.614969548028635;14.2;43191.5;0.0;0.004765466395982477;4.4;44.6;36.0;77.45549738219896;100.0;724906.0;282.95;290.23483812373115;297.05;2716307.85
2017-08-19;0.0;3.548733839085372;10.4;33212.6;0.0;0.0007906827652526979;1.0;7.4;38.0;75.74366919542686;100.0;708885.0;279.75;288.38069772411586;296.15;2698954.95
2017-08-20;0.0;3.0465924895688454;11.7;28476.5;0.0;0.001369423344388574;0.2;12.8;40.0;78.86402054135017;100.0;737142.0;278.85;288.7849202952819;296.75;2699272.65
2017-08-21;0.0;2.227458533975388;9.3;20815.6;0.0;0.0004061564771269774;0.2;3.8000000000000003;20.0;84.11628901239845;100.0;786992.0;287.25;292.3226913210774;302.25;2734971.1
2017-08-22;0.0;3.5399508494497276;13.2;33130.4;0.0;0.0007909362975630612;0.2;7.4;14.0;74.66766403077581;100.0;698740.0;285.55;294.69138078443945;305.95;2757427.25
2017-08-23;0.0;3.2507480230818553;10.8;30420.5;0.0;0.0006197905535370807;0.2;5.800000000000001;39.0;81.37621540762902;100.0;761600.0;285.95;291.08051608077784;299.45;2724222.55
2017-08-24;0.0;2.1938976167575075;8.8;20528.3;0.0;0.0005343593031954686;0.2;5.0;42.0;79.9095960675358;100.0;747794.0;283.05;290.10409275486217;299.75;2714794.1
2017-08-25;0.0;2.4806155161359262;8.7;23213.6;0.0;0.0003633643261729187;0.2;3.4000000000000004;46.0;79.05471254541568;100.0;739794.0;280.95;290.6337144689036;300.05;2719750.3
2017-08-26;0.0;2.198397264665028;7.0;20574.8;0.0;0.00040602628485949356;0.2;3.8000000000000003;44.0;81.52516294475906;100.0;762994.0;284.05;291.5324233358265;302.05;2728451.95
2017-08-27;0.0;3.0279837589486056;8.6;28338.9;0.0;0.00029924120978946244;0.6;2.8000000000000003;39.0;74.63111776020517;100.0;698398.0;285.65;293.7852105150673;306.45;2749242.0
2017-08-28;0.0;2.5447079299466986;8.5;23393.5;0.0;0.0005654017614439491;0.8;5.2;31.0;75.55386455049462;98.0;695020.0;286.85;295.1068322643766;308.15;2714687.75
2017-08-29;0.0;3.63010870758757;12.0;33059.4;0.0;0.0002635914332784185;0.8;2.4000000000000004;36.0;80.98748078190204;100.0;737472.0;285.05;292.57029431144304;306.55;2664145.1
2017-08-30;0.0;3.592601563360123;11.0;32631.6;0.0;0.016549218233869192;1.6;150.3;58.0;82.91027193658483;99.0;753074.0;280.55;286.9519817241;291.25;2606384.85
2017-08-31;0.0;3.2372607260726074;10.1;29426.7;0.0;0.015475928775555068;7.5;140.8;16.0;81.49472527472527;100.0;741602.0;278.45;287.48800835348425;294.95;2615565.9
2017-09-01;0.0;3.397343578485181;11.7;30949.8;0.0;0.01079152486551762;4.8;98.3;46.0;82.69912184412733;100.0;753389.0;280.95;287.7276948408342;294.35;2621199.3
2017-09-02;0.0;2.2734783564051857;7.8;20693.2;0.0;0.0007912087912087913;0.2;7.2;36.0;78.16745412592023;100.0;711402.0;280.05;288.06542687616746;295.85;2621683.45
2017-09-03;0.0;4.421076331685887;12.5;40253.9;0.0;0.06894014277869304;3.5;627.7;65.0;92.94036243822076;100.0;846222.0;284.05;288.56267435475013;293.95;2627363.15
2017-09-04;0.0;2.3328488051976652;7.4;21184.6;0.0;0.0016249451032059729;0.6;14.8;67.0;91.43747941596223;100.0;832904.0;286.65;290.87396530903504;295.85;2649570.95
2017-09-05;0.0;4.979601824046268;15.5;44771.6;0.0;0.002306678383128295;0.4;21.0;60.0;85.81661355894957;100.0;781017.0;285.55;290.06341316049657;296.05;2640447.25
2017-09-06;0.0;3.6545424585301554;11.1;33267.3;0.0;2.1968365553602813e-05;0.2;0.2;50.0;75.70540421792619;100.0;689222.0;282.65;289.00741432337435;294.25;2631123.5
2017-09-07;0.0;3.8662236379613355;12.5;35198.1;0.0;0.003273286467486819;0.6;29.8;54.0;84.7740553602812;100.0;771783.0;282.15;288.64978031634445;293.15;2627867.6
2017-09-08;1.3;5.5491750636695825;15.3;50114.6;0.0;0.04486468500443656;4.7;404.5;70.0;91.67198228128461;99.0;827798.0;284.45;288.5526467331118;292.05;2605630.4
2017-09-09;0.0;4.922876480541455;14.4;43641.3;0.0;0.012058657642413989;5.6;106.9;50.0;82.16954314720812;99.0;728433.0;282.85;287.23263959390863;292.05;2546317.35
2017-09-10;0.0;5.479354185418542;16.2;48700.5;0.0;0.007116564417177914;1.0;63.800000000000004;59.0;85.52950362520914;100.0;766772.0;282.55;287.77687116564414;292.45;2579919.65
2017-09-11;0.0;6.256959024720623;16.9;55430.4;0.0;0.010697009674582234;1.8;97.3;52.0;81.02901417738212;96.0;737283.0;282.75;286.8639246070997;292.25;2610174.85
2017-09-12;0.0;5.68010436327301;15.6;51160.7;0.0;0.011804106731085978;1.6;107.5;52.0;83.19870457789;100.0;757857.0;281.35;287.51027006257544;292.35;2618931.05
2017-09-13;0.0;6.163931718061674;15.8;55968.5;0.0;0.04246620507748104;1.6;386.40000000000003;68.0;91.78945054945055;100.0;835284.0;282.55;287.49673626373624;291.25;2616220.3
2017-09-14;0.0;5.065161502966381;18.5;46103.1;0.0;0.011491979784662713;32.5;104.60000000000001;47.0;79.20138431114042;100.0;720891.0;279.95;285.97713987473907;292.35;2602677.95
2017-09-15;0.0;3.3881217602294034;13.0;30720.1;0.0;0.02392983230361871;3.7;216.9;45.0;86.69052608359986;100.0;786023.0;278.05;284.6715506782839;291.45;2581116.95
2017-09-16;0.0;2.841069829901522;10.2;25387.8;0.0;0.028265980073883354;5.3;252.5;51.0;86.80606535362578;100.0;775699.0;277.75;284.65916517457475;290.95;2543714.3
2017-09-17;0.0;2.3919595782073815;11.0;21776.4;0.0;0.007711743381302868;1.2;70.2;48.0;83.93673110720562;100.0;764160.0;278.65;284.8294925307557;291.05;2593087.7
2017-09-18;0.0;2.698550724637681;9.4;24950.8;0.0;0.0007787151200519144;0.8;7.2;48.0;84.20149253731343;100.0;778527.0;276.15;285.1366536880813;292.35;2636373.5
2017-09-19;0.0;2.6108327981160353;11.7;24390.4;0.0;0.0009847998287304646;0.8;9.200000000000001;42.0;82.38535645472062;100.0;769644.0;278.75;286.3031149646757;293.05;2674643.7
2017-09-20;0.0;3.369303423848878;10.9;31391.8;0.0;0.0007298486637329613;0.4;6.800000000000001;57.0;83.91435011269722;100.0;781830.0;279.25;286.77612428893417;293.05;2671893.15
2017-09-21;0.0;3.3237580993520517;12.3;30778.0;0.0;0.011922246220302376;1.6;110.4;52.0;87.80788336933045;100.0;813101.0;278.35;286.14638228941686;294.25;2649715.5
2017-09-22;0.0;2.452259734656456;9.0;22734.9;0.0;0.0007120509224296042;0.2;6.6000000000000005;45.0;82.16235167206041;100.0;761645.0;275.65;285.5415318230852;293.65;2646970.0
2017-09-23;0.0;2.9971202226742317;10.4;27996.1;0.0;0.0005566855797023873;0.4;5.2;40.0;78.21218284980195;100.0;730580.0;275.65;287.66758912322024;295.65;2687102.95
2017-09-24;0.0;2.194524682043544;9.1;20360.8;0.0;0.02823580127168876;1.8;262.0;59.0;94.23396917771312;100.0;874397.0;282.25;288.8821263067141;295.25;2680537.25
2017-09-25;0.0;3.0411656375257285;9.2;28073.0;0.0;0.011959701007474814;2.1;110.4;59.0;90.98429205936519;100.0;839876.0;282.55;288.0771368215794;293.75;2659240.05
2017-09-26;0.0;1.748479312197743;7.8;16269.6;0.0;0.000494357872111768;0.2;4.6000000000000005;53.0;89.33523154614807;100.0;831443.0;281.05;287.0822982701193;294.05;2671874.95
2017-09-27;0.0;4.130965878703605;12.3;38620.4;0.0;0.02066973360436504;2.3;193.20000000000002;60.0;91.55952508289657;100.0;855990.0;279.45;287.8638838378436;295.55;2691239.45
2017-09-28;0.0;3.068387303622956;11.2;28710.9;0.0;0.004328772979905943;0.8;40.5;61.0;90.70952228278294;100.0;848769.0;282.25;289.4603986320402;294.75;2708480.95
2017-09-29;0.0;3.3180106951871657;12.9;31023.4;0.0;0.015544152234338252;1.2;145.4;63.0;89.65918323711782;100.0;838672.0;283.45;288.2509407740004;294.15;2696299.3
2017-09-30;0.0;4.636499626028422;14.8;43393.0;0.0;0.007596965487765788;0.6;71.10000000000001;56.0;85.24415001602735;100.0;797800.0;281.25;287.66458489154826;293.45;2692252.85
2017-10-01;0.5;4.402329557597778;11.6;41197.0;0.0;0.011635858531894434;0.6;108.9;83.0;95.63788866331873;100.0;895075.0;286.45;289.20978202799444;292.45;2706714.35
2017-10-02;0.0;4.267585764668163;12.3;39931.8;0.0;0.013081115742225072;2.3;122.4;55.0;92.2003847386983;100.0;862719.0;285.05;289.32277973709523;295.05;2707193.25
2017-10-03;0.0;2.8530841721996145;9.4;26642.1;0.0;0.002098051809034468;0.6;19.6;48.0;80.23761104570266;100.0;749660.0;278.05;285.9978316736267;292.55;2670933.75
2017-10-04;0.0;1.7223660284522408;6.6;16102.4;0.0;0.0003440120404214148;0.2;3.2;40.0;81.7735586693764;100.0;764501.0;276.35;284.5835543908439;293.35;2660571.65
2017-10-05;0.0;4.056484952340152;11.2;37875.4;0.0;0.0017566409597257928;0.4;16.400000000000002;68.0;90.50139216106233;100.0;845102.0;276.95;285.7962732919255;291.45;2668765.6
2017-10-06;0.0;2.453262729995721;9.0;22933.1;0.0;0.0003637141634574241;0.2;3.4000000000000004;48.0;79.02096705177578;100.0;738688.0;276.95;284.42027171587506;291.75;2658760.7
2017-10-07;0.0;3.6857570253232184;10.0;34495.0;0.0;0.0020728710332300463;0.4;19.400000000000002;43.0;84.51522598568224;100.0;790978.0;274.15;285.3912330377177;292.65;2670976.55
2017-10-08;0.0;2.6458159666559795;9.7;24756.9;0.0;0.010794057924548467;0.6;101.0;67.0;95.26397349577856;100.0;891385.0;281.15;287.7153200812226;291.05;2692152.25
2017-10-09;0.0;2.3041461850822826;7.9;21562.2;0.0;0.0025646505663603335;0.2;24.0;69.0;92.81972643727292;100.0;868607.0;279.95;287.9423060483009;292.55;2694564.1
2017-10-10;0.0;2.8813490364025696;8.5;26911.8;0.0;0.0009207708779443254;0.4;8.6;68.0;87.79974312319384;100.0;820313.0;284.25;287.37927325270255;291.45;2684984.55
2017-10-11;0.0;4.368627031650984;10.6;40855.4;0.0;0.0010906757912745937;0.4;10.200000000000001;58.0;85.07367408041061;99.0;795609.0;284.45;288.57121471343027;294.45;2698718.0
2017-10-12;0.0;3.1254106280193237;8.4;29113.2;0.0;0.005828681837698584;0.8;54.300000000000004;67.0;92.5810433662516;100.0;862485.0;283.95;289.02513954486903;294.35;2692558.2
2017-10-13;0.0;2.4548373287671232;8.2;22938.0;0.0;0.000898972602739726;0.2;8.4;62.0;90.27204623287672;100.0;843502.0;281.35;288.7097495719178;294.35;2697703.9
2017-10-14;0.0;2.393327630453379;8.6;22382.4;0.0;0.0007912745936698033;0.2;7.4;50.0;87.43295551753636;100.0;817673.0;280.15;288.3948032506416;297.05;2697068.2
2017-10-15;0.0;4.38373835777754;15.5;40948.5;0.0;0.00017130620985010707;0.2;1.6;48.0;84.15233914998394;100.0;786067.0;282.55;290.7707472433358;298.15;2716089.55
2017-10-16;0.0;5.2175815944355275;19.2;48758.3;0.0;0.0008346709470304977;1.0;7.800000000000001;49.0;78.99860888175495;98.0;738242.0;281.65;289.6282236490102;294.55;2706575.75
2017-10-17;0.0;2.5904358093602404;13.0;24132.5;0.0;0.014969482814005784;1.2;139.8;65.0;88.6475374732334;100.0;827968.0;281.25;286.597130620985;295.35;2676817.2
2017-10-18;0.0;1.68856836461126;8.2;15745.9;0.0;0.002745013939523912;1.0;25.6;49.0;89.54953892343984;100.0;835139.0;283.35;288.34397383658586;293.55;2689095.9
2017-10-19;0.0;5.081709145427286;18.7;47453.0;0.0;0.047928043687761004;2.8;447.6;65.0;89.87268444158903;100.0;839321.0;281.55;287.3435967448335;291.45;2683501.85
2017-10-20;0.0;5.910559741657696;16.5;54909.1;0.0;0.016652314316469324;1.8;154.70000000000002;56.0;81.58439181916039;98.0;757919.0;279.95;286.7962970936491;291.25;2664337.6
2017-10-21;2.3;8.160280724311582;20.1;76159.9;0.0;0.0169291760420015;2.6;158.0;55.0;76.9682845815922;98.0;718345.0;280.55;285.75110361084324;289.95;2666915.05
2017-10-22;0.0;5.376540563712356;16.9;50168.5;0.0;0.004801714898177921;1.0;44.800000000000004;55.0;78.1331189710611;94.0;728982.0;279.55;284.6961629153269;289.25;2656215.2
2017-10-23;0.0;5.045974916925716;12.0;47073.9;0.0;0.01642191017258013;0.6;153.20000000000002;75.0;93.7554936220388;100.0;874645.0;283.05;287.3753081787973;289.65;2680924.25
2017-10-24;0.0;3.957578032822053;10.3;36896.5;0.0;0.0006328435053094498;0.3;5.9;68.0;92.13236082805963;100.0;858950.0;281.15;288.2572830633916;292.05;2687422.65
2017-10-25;0.0;1.7275429184549358;6.5;16100.7;0.0;0.0010516149801480846;0.2;9.8;59.0;92.65690376569037;100.0;863655.0;280.35;286.67706791116836;293.75;2672116.95
2017-10-26;0.0;1.5585878067073824;8.1;14546.3;0.0;0.0011143255116254152;1.0;10.4;42.0;93.72399014250509;100.0;874726.0;278.75;285.9738937104897;295.95;2668994.35
2017-10-27;0.0;2.2306603773584905;8.1;20807.6;0.0;0.00038618322248444543;0.2;3.6;69.0;91.98852915951973;100.0;858069.0;277.65;286.5470518867924;291.65;2672910.9
2017-10-28;0.0;2.4709518716577543;11.5;23103.4;0.0;0.0008128342245989305;0.2;7.6000000000000005;61.0;88.34395721925134;100.0;826016.0;274.95;284.13127272727274;290.05;2656627.4
2017-10-29;0.0;4.112651182703629;12.1;38424.5;0.0;0.003146067415730337;0.6;29.400000000000002;58.0;91.42771535580525;100.0;854392.0;281.25;286.0245425361156;288.95;2672899.35
2017-10-30;0.0;2.620173931715697;10.0;24404.3;0.0;0.00023625429553264608;0.2;2.2;51.0;79.16727506978742;100.0;737364.0;273.95;282.7837985827786;289.05;2633848.3
2017-10-31;0.0;2.4448594118909637;12.9;22781.2;0.0;0.00038605898123324396;0.2;3.6;51.0;80.12558987558988;100.0;747091.0;272.35;281.2063002680965;287.25;2622248.75
2017-11-01;0.0;2.5209175489252487;11.1;23573.1;0.0;0.00010694043417816276;0.2;1.0;50.0;82.508128342246;100.0;771451.0;274.95;282.5208342245989;288.45;2641569.8
2017-11-02;0.0;1.7393067294319031;7.5;16257.3;0.0;0.0005991227131700011;0.2;5.6000000000000005;53.0;93.4738418743982;100.0;873700.0;278.85;285.797715844656;292.45;2671351.25
2017-11-03;0.0;2.6179106073567153;15.1;24482.7;0.0;0.02215331979044157;1.8;207.20000000000002;64.0;93.76242916711216;100.0;876960.0;279.05;285.58602052817275;292.95;2671086.05
2017-11-04;0.0;4.449550994227068;14.8;41621.1;0.0;0.01473324067144232;2.0;137.8;58.0;88.81515929014326;100.0;830777.0;278.55;284.74322215095145;290.25;2663488.1
2017-11-05;0.0;5.021705177578092;17.3;46942.9;0.0;0.017062473256311512;2.0;159.5;51.0;78.07712879760376;99.0;729865.0;275.65;281.33409285408646;286.45;2629911.1
2017-11-06;0.0;2.179582664526485;11.5;20368.2;0.0;0.0014768835616438356;1.0;13.8;45.0;79.24355270197967;100.0;740531.0;272.35;281.72143927233816;288.15;2632686.85
2017-11-07;0.0;4.964788430637387;15.6;46346.3;0.0;0.02769445039640026;3.5;258.5;55.0;82.32201392608462;100.0;768476.0;274.35;282.2500214247456;287.35;2634803.95
2017-11-08;0.0;4.132784607161945;14.2;38662.2;0.0;0.006264699593756682;1.8;58.6;50.0;74.93479422768573;100.0;701015.0;274.25;280.92099946552645;285.75;2628015.95
2017-11-09;0.0;2.7594502085784574;11.3;25798.1;0.0;0.005925767461760617;1.0;55.400000000000006;59.0;92.30238528184833;100.0;862935.0;271.55;282.1336453096588;287.95;2637667.45
2017-11-10;0.0;4.869708302169035;14.7;45575.6;0.0;0.00346227826458645;0.6;32.4;68.0;90.23797820047018;100.0;844447.0;278.15;284.55667877751654;288.45;2662881.4
2017-11-11;1.5;7.086195106314777;18.4;66319.7;0.0;0.012298322470349397;0.6;115.10000000000001;77.0;92.12255582861417;99.0;862175.0;282.05;285.5598835345657;288.55;2672554.95
2017-11-12;0.0;6.8025747863247865;18.6;63672.1;0.0;0.009722222222222222;1.2;91.0;53.0;79.83888888888889;100.0;747292.0;275.85;283.6069444444444;288.15;2654561.0
2017-11-13;0.0;3.067455051369863;12.8;28662.3;0.0;0.00023544520547945206;0.2;2.2;46.0;73.65460772771058;100.0;688155.0;273.05;280.0309697099433;285.65;2616329.35
2017-11-14;0.0;1.824951871657754;5.9;17063.3;0.0;0.00023531928548507864;0.4;2.2;55.0;82.68;100.0;773058.0;271.15;279.98763636363634;287.25;2617884.4
2017-11-15;0.0;1.5476648498450358;6.2;14481.5;0.0;0.0010261892036344201;0.2;9.600000000000001;54.0;84.9633429518008;100.0;795002.0;273.35;281.3712247515229;287.45;2632790.55
2017-11-16;0.0;1.5218422739901687;8.9;14241.4;0.0;0.00023511809340600622;0.2;2.2;54.0;90.94079931609318;100.0;851024.0;273.25;280.7591045095106;286.35;2627343.7
2017-11-17;0.0;1.9181808453718567;9.2;17925.4;0.0;0.001070090957731407;0.4;10.0;62.0;93.19850187265918;100.0;870940.0;272.85;281.1709951845907;288.05;2627542.95
2017-11-18;0.0;1.8206438765350148;7.0;16456.8;0.0;0.0006903991370010787;0.2;6.4;60.0;92.78727076591154;100.0;860138.0;273.95;280.53395900755123;286.95;2600549.8
2017-11-19;0.0;2.232118803135696;8.4;20216.3;0.0;0.0029911771035076393;1.2;27.8;72.0;92.94450419445042;100.0;864198.0;274.15;282.9124112712411;288.35;2630519.6
2017-11-20;0.0;3.5659827213822894;9.3;33021.0;0.0;0.0004709408113025795;0.2;4.4;70.0;90.49282962328768;100.0;845565.0;275.35;283.4431078767123;287.75;2648492.4
2017-11-21;0.5;4.127311827956989;10.4;38384.0;0.0;0.0;0.0;0.0;70.0;87.27218550222126;100.0;805435.0;282.05;285.5935258424531;288.85;2635742.65
2017-11-22;1.2;7.683902124919511;22.5;71598.6;0.0;0.011471187895696964;1.7;106.9;49.0;79.36767260095527;100.0;731135.0;278.45;286.6877985236648;291.05;2640968.0
2017-11-23;0.0;5.514658398374853;21.8;51578.6;0.0;0.05125655010159341;5.6;479.3;56.0;85.0768737303539;100.0;795724.0;279.55;285.0598577996365;289.45;2666164.85
2017-11-24;0.0;2.6468796751442616;16.4;24769.5;0.0;0.007266509938020945;1.4;68.0;59.0;89.06977986749305;100.0;833515.0;275.55;281.3075764052148;287.85;2632476.3
2017-11-25;0.0;4.473830441467165;17.4;40738.7;0.0;0.01429199165110403;1.2;130.1;49.0;78.2713893465129;100.0;712661.0;272.05;278.84611202635915;284.05;2538893.85
